id,create_date,update_date,cat,sub
1401.7936,2014-01-30,2014-07-27,hep-ph,hep-ph
1803.04540,2018-03-12,2018-06-27,hep-ph,hep-ph
1407.3132,2014-07-11,2014-09-18,hep-ph,hep-ph
1505.05307,2015-05-20,2016-01-20,hep-ph,hep-ph
1509.00499,2015-09-01,,hep-ph,hep-ph
1709.05848,2017-09-18,,hep-ph,hep-ph
1806.07896,2018-06-20,,hep-ph,hep-ph
1407.3806,2014-07-14,,hep-ph,hep-ph
1409.0330,2014-09-01,,hep-ph,hep-ph
1612.09485,2016-12-22,,hep-ph,hep-ph
1611.09675,2016-11-29,,hep-ph,hep-ph
1610.01305,2016-10-05,2017-03-16,hep-ph,hep-ph
1710.03142,2017-10-09,,hep-ph,hep-ph
1506.03696,2015-06-11,2016-06-08,hep-ph,hep-ph
1308.0413,2013-08-02,,hep-ph,hep-ph
1310.6192,2013-10-23,2014-02-11,hep-ph,hep-ph
1709.01331,2017-09-05,,hep-ph,hep-ph
1301.2554,2013-01-11,2014-07-28,hep-ph,hep-ph
1704.07772,2017-04-25,2017-05-02,hep-ph,hep-ph
1711.08348,2017-11-20,,hep-ph,hep-ph
1306.5319,2013-06-22,2013-06-28,hep-ph,hep-ph
1608.05414,2016-08-18,2017-02-21,hep-ph,hep-ph
1512.01165,2015-12-03,2015-12-15,hep-ph,hep-ph
1806.06554,2018-06-18,2018-06-23,hep-ph,hep-ph
1711.01261,2017-11-03,2018-06-08,hep-ph,hep-ph
1510.07862,2015-10-27,,hep-ph,hep-ph
1606.08265,2016-06-27,2017-06-16,hep-ph,hep-ph
1405.2075,2014-05-08,,hep-ph,hep-ph
1612.06002,2016-12-18,,hep-ph,hep-ph
1602.06363,2016-02-19,,hep-ph,hep-ph
1407.6314,2014-07-23,,hep-ph,hep-ph
1701.07916,2017-01-26,,hep-ph,hep-ph
1301.4189,2013-01-17,2013-05-15,hep-ph,hep-ph
1402.1256,2014-02-06,2014-04-28,hep-ph,hep-ph
1611.04670,2016-11-14,,hep-ph,hep-ph
1508.01160,2015-08-05,2017-07-05,hep-ph,hep-ph
1512.00426,2015-12-01,,hep-ph,hep-ph
1601.04916,2016-01-19,2016-04-09,hep-ph,hep-ph
1303.2154,2013-03-08,,hep-ph,hep-ph
1611.09540,2016-11-29,2017-03-10,hep-ph,hep-ph
1510.04666,2015-10-15,,hep-ph,hep-ph
1606.00273,2016-06-01,2016-08-17,hep-ph,hep-ph
1409.5076,2014-09-17,2015-01-30,hep-ph,hep-ph
1411.5195,2014-11-19,2015-11-03,hep-ph,hep-ph
1505.02901,2015-05-12,,hep-ph,hep-ph
1411.3353,2014-11-12,,hep-ph,hep-ph
1603.06429,2016-03-21,,hep-ph,hep-ph
1405.6927,2014-05-27,,hep-ph,hep-ph
1607.01949,2016-07-07,2016-10-31,hep-ph,hep-ph
1505.08061,2015-05-29,2015-09-18,hep-ph,hep-ph
1602.01699,2016-02-04,2016-05-05,hep-ph,hep-ph
1605.02173,2016-05-07,2016-05-21,hep-ph,hep-ph
1405.7679,2014-05-29,,hep-ph,hep-ph
1712.00372,2017-11-30,2018-04-26,hep-ph,hep-ph
1504.04633,2015-04-17,2015-05-04,hep-ph,hep-ph
1311.6228,2013-11-25,,hep-ph,hep-ph
1612.08159,2016-12-24,2017-08-06,hep-ph,hep-ph
1304.7672,2013-04-29,2015-03-19,hep-ph,hep-ph
1804.02841,2018-04-09,,hep-ph,hep-ph
1302.0079,2013-02-01,2013-05-05,hep-ph,hep-ph
1603.09553,2016-03-31,2017-02-08,hep-ph,hep-ph
1712.03612,2017-12-10,2018-03-08,hep-ph,hep-ph
1407.2634,2014-07-09,2014-12-15,hep-ph,hep-ph
1702.07726,2017-02-24,2017-05-15,hep-ph,hep-ph
1605.03640,2016-05-11,2016-11-30,hep-ph,hep-ph
1503.02320,2015-03-08,2015-07-13,hep-ph,hep-ph
1410.8537,2014-10-30,2016-07-28,hep-ph,hep-ph
1511.04477,2015-11-13,,hep-ph,hep-ph
1703.08562,2017-03-24,2017-05-11,hep-ph,hep-ph
1501.03494,2015-01-14,2015-09-15,hep-ph,hep-ph
1307.4095,2013-07-15,,hep-ph,hep-ph
1703.05027,2017-03-15,2017-11-03,hep-ph,hep-ph
1407.2678,2014-07-09,,hep-ph,hep-ph
1301.0728,2013-01-04,2013-03-20,hep-ph,hep-ph
1807.02730,2018-07-07,2018-07-13,hep-ph,hep-ph
1603.03835,2016-03-11,2016-05-31,hep-ph,hep-ph
1608.08618,2016-08-30,,hep-ph,hep-ph
1707.09215,2017-07-28,2017-09-28,hep-ph,hep-ph
1610.08537,2016-10-26,,hep-ph,hep-ph
1411.7123,2014-11-26,2015-06-09,hep-ph,hep-ph
1611.07159,2016-11-22,,hep-ph,hep-ph
1512.06590,2015-12-21,2015-12-22,hep-ph,hep-ph
1510.08742,2015-10-29,2016-02-08,hep-ph,hep-ph
1802.08212,2018-02-22,2018-06-28,hep-ph,hep-ph
1301.0418,2013-01-03,2015-03-14,hep-ph,hep-ph
1312.7848,2013-12-30,,hep-ph,hep-ph
1308.2674,2013-08-12,2013-12-10,hep-ph,hep-ph
1608.00387,2016-08-01,,hep-ph,hep-ph
1605.02056,2016-05-06,2017-03-09,hep-ph,hep-ph
1404.6651,2014-04-26,2014-08-26,hep-ph,hep-ph
1507.05628,2015-07-20,2015-12-01,hep-ph,hep-ph
1611.09856,2016-11-29,2017-02-28,hep-ph,hep-ph
1711.10727,2017-11-29,,hep-ph,hep-ph
1807.01650,2018-07-04,,hep-ph,hep-ph
1506.04285,2015-06-13,2015-11-23,hep-ph,hep-ph
1503.04719,2015-03-16,2015-11-17,hep-ph,hep-ph
1401.4099,2014-01-16,2014-03-30,hep-ph,hep-ph
1312.5094,2013-12-18,2014-02-01,hep-ph,hep-ph
1710.01991,2017-10-05,2017-12-20,hep-ph,hep-ph
1508.06928,2015-08-27,,hep-ph,hep-ph
1704.04075,2017-04-13,2017-10-05,hep-ph,hep-ph
1511.00281,2015-11-01,,hep-ph,hep-ph
1311.1514,2013-11-06,2013-12-03,hep-ph,hep-ph
1308.3610,2013-08-16,,hep-ph,hep-ph
1710.02309,2017-10-06,,hep-ph,hep-ph
1303.6912,2013-03-27,2013-09-18,hep-ph,hep-ph
1602.05588,2016-02-17,2016-05-19,hep-ph,hep-ph
1601.02714,2016-01-11,2016-03-30,hep-ph,hep-ph
1309.5615,2013-09-22,2014-02-16,hep-ph,hep-ph
1304.2232,2013-04-08,2013-07-05,hep-ph,hep-ph
1305.5348,2013-05-23,2013-07-30,hep-ph,hep-ph
1306.1597,2013-06-06,,hep-ph,hep-ph
1302.2058,2013-02-08,2013-07-05,hep-ph,hep-ph
1505.02849,2015-05-11,2015-08-17,hep-ph,hep-ph
1305.0584,2013-05-02,2014-03-03,hep-ph,hep-ph
1705.10626,2017-05-28,,hep-ph,hep-ph
1308.5802,2013-08-27,2013-10-29,hep-ph,hep-ph
1711.06913,2017-11-18,,hep-ph,hep-ph
1502.03734,2015-02-12,2015-04-20,hep-ph,hep-ph
1503.04930,2015-03-17,2015-08-07,hep-ph,hep-ph
1606.05126,2016-06-16,,hep-ph,hep-ph
1307.4826,2013-07-18,,hep-ph,hep-ph
1705.05997,2017-05-16,,hep-ph,hep-ph
1612.06426,2016-12-19,2017-08-16,hep-ph,hep-ph
1505.01912,2015-05-07,,hep-ph,hep-ph
1409.2601,2014-09-09,,hep-ph,hep-ph
1803.00662,2018-03-01,,hep-ph,hep-ph
1610.06563,2016-10-20,,hep-ph,hep-ph
1312.5849,2013-12-20,2014-02-02,hep-ph,hep-ph
1711.05270,2017-11-14,2018-01-19,hep-ph,hep-ph
1406.0640,2014-06-03,,hep-ph,hep-ph
1301.6274,2013-01-26,,hep-ph,hep-ph
1509.06192,2015-09-21,2015-09-29,hep-ph,hep-ph
1309.4425,2013-09-17,2013-11-07,hep-ph,hep-ph
1404.0882,2014-04-03,2014-09-30,hep-ph,hep-ph
1511.01200,2015-11-03,2016-02-23,hep-ph,hep-ph
1509.08214,2015-09-28,,hep-ph,hep-ph
1805.01866,2018-05-04,,hep-ph,hep-ph
1301.3062,2013-01-14,,hep-ph,hep-ph
1704.00923,2017-04-04,,hep-ph,hep-ph
1311.5112,2013-11-20,2014-03-14,hep-ph,hep-ph
1801.04238,2018-01-12,,hep-ph,hep-ph
1306.1832,2013-06-07,2013-08-08,hep-ph,hep-ph
1504.07538,2015-04-27,2016-10-20,hep-ph,hep-ph
1607.00635,2016-07-03,,hep-ph,hep-ph
1505.05761,2015-05-21,,hep-ph,hep-ph
1605.03406,2016-05-10,2016-11-29,hep-ph,hep-ph
1805.03884,2018-05-10,,hep-ph,hep-ph
1508.02880,2015-08-12,2015-10-14,hep-ph,hep-ph
1410.7163,2014-10-27,,hep-ph,hep-ph
1302.2981,2013-02-13,2013-10-31,hep-ph,hep-ph
1806.03837,2018-06-11,,hep-ph,hep-ph
1610.04545,2016-10-14,2017-08-16,hep-ph,hep-ph
1709.01640,2017-09-05,,hep-ph,hep-ph
1404.3048,2014-04-11,2014-09-22,hep-ph,hep-ph
1505.08099,2015-05-29,,hep-ph,hep-ph
1608.03591,2016-08-11,2017-01-18,hep-ph,hep-ph
1307.2031,2013-07-08,,hep-ph,hep-ph
1710.09377,2017-10-25,,hep-ph,hep-ph
1505.02624,2015-05-11,2015-05-19,hep-ph,hep-ph
1306.3586,2013-06-15,,hep-ph,hep-ph
1507.04936,2015-07-17,2016-01-23,hep-ph,hep-ph
1712.09693,2017-12-27,2018-05-31,hep-ph,hep-ph
1805.11919,2018-05-30,,hep-ph,hep-ph
1312.6528,2013-12-23,2014-02-12,hep-ph,hep-ph
1604.04709,2016-04-16,,hep-ph,hep-ph
1508.01228,2015-08-05,2015-11-08,hep-ph,hep-ph
1306.4051,2013-06-17,2013-08-18,hep-ph,hep-ph
1608.02101,2016-08-06,,hep-ph,hep-ph
1510.05277,2015-10-18,,hep-ph,hep-ph
1507.03222,2015-07-12,2016-05-22,hep-ph,hep-ph
1508.06635,2015-08-26,2016-11-02,hep-ph,hep-ph
1501.02141,2015-01-09,,hep-ph,hep-ph
1701.00793,2017-01-03,2017-06-30,hep-ph,hep-ph
1512.02801,2015-12-09,2016-02-16,hep-ph,hep-ph
1605.09060,2016-05-29,2016-09-26,hep-ph,hep-ph
1712.08199,2017-12-21,,hep-ph,hep-ph
1807.01781,2018-07-04,,hep-ph,hep-ph
1701.00098,2016-12-31,,hep-ph,hep-ph
1410.4404,2014-10-16,,hep-ph,hep-ph
1803.10379,2018-03-27,,hep-ph,hep-ph
1312.5070,2013-12-18,,hep-ph,hep-ph
1706.02365,2017-06-07,2018-04-09,hep-ph,hep-ph
1412.0789,2014-12-02,2015-08-10,hep-ph,hep-ph
1308.6184,2013-08-28,2014-08-13,hep-ph,hep-ph
1510.04512,2015-10-15,,hep-ph,hep-ph
1502.04564,2015-02-16,,hep-ph,hep-ph
1403.6460,2014-03-25,2014-03-30,hep-ph,hep-ph
1307.2290,2013-07-08,,hep-ph,hep-ph
1409.3656,2014-09-12,,hep-ph,hep-ph
1504.06483,2015-04-24,,hep-ph,hep-ph
1508.05287,2015-08-21,2015-10-29,hep-ph,hep-ph
1707.08523,2017-07-26,,hep-ph,hep-ph
1807.00530,2018-07-02,2018-07-03,hep-ph,hep-ph
1603.04874,2016-03-15,2016-11-16,hep-ph,hep-ph
1611.08786,2016-11-26,2017-09-14,hep-ph,hep-ph
1404.2521,2014-04-09,,hep-ph,hep-ph
1606.00342,2016-06-01,2016-09-26,hep-ph,hep-ph
1305.2427,2013-05-10,2014-04-07,hep-ph,hep-ph
1703.08087,2017-03-23,2017-09-20,hep-ph,hep-ph
1802.01984,2018-02-04,2018-07-08,hep-ph,hep-ph
1512.03134,2015-12-09,2016-08-24,hep-ph,hep-ph
1308.2575,2013-08-12,2013-11-19,hep-ph,hep-ph
1412.7775,2014-12-24,,hep-ph,hep-ph
1410.6305,2014-10-23,2014-11-21,hep-ph,hep-ph
1402.7119,2014-02-27,,hep-ph,hep-ph
1302.5885,2013-02-24,,hep-ph,hep-ph
1410.7345,2014-10-27,2014-12-08,hep-ph,hep-ph
1511.06764,2015-11-20,2016-02-03,hep-ph,hep-ph
1510.01741,2015-10-06,,hep-ph,hep-ph
1404.6161,2014-04-24,2014-10-29,hep-ph,hep-ph
1301.4940,2013-01-21,2013-01-23,hep-ph,hep-ph
1404.3730,2014-04-14,2014-06-02,hep-ph,hep-ph
1501.04103,2015-01-16,2015-04-22,hep-ph,hep-ph
1802.06393,2018-02-18,2018-05-22,hep-ph,hep-ph
1708.05882,2017-08-19,,hep-ph,hep-ph
1607.07446,2016-07-25,2017-02-26,hep-ph,hep-ph
1310.0823,2013-10-02,,hep-ph,hep-ph
1707.05326,2017-07-17,2017-11-25,hep-ph,hep-ph
1310.3455,2013-10-13,2013-10-21,hep-ph,hep-ph
1312.1984,2013-12-06,,hep-ph,hep-ph
1508.05078,2015-08-20,,hep-ph,hep-ph
1410.5886,2014-10-21,2015-06-29,hep-ph,hep-ph
1709.00360,2017-09-01,,hep-ph,hep-ph
1303.6335,2013-03-25,,hep-ph,hep-ph
1706.05605,2017-06-18,2017-09-20,hep-ph,hep-ph
1409.0693,2014-09-02,,hep-ph,hep-ph
1401.0966,2014-01-05,,hep-ph,hep-ph
1407.7857,2014-07-29,,hep-ph,hep-ph
1506.00871,2015-06-02,2015-06-29,hep-ph,hep-ph
1301.3796,2013-01-16,2013-03-24,hep-ph,hep-ph
1402.2047,2014-02-10,2014-05-20,hep-ph,hep-ph
1604.08454,2016-04-28,,hep-ph,hep-ph
1505.05925,2015-05-21,2015-11-25,hep-ph,hep-ph
1801.03664,2018-01-11,,hep-ph,hep-ph
1410.7266,2014-10-27,2015-06-03,hep-ph,hep-ph
1804.00571,2018-04-02,2018-06-23,hep-ph,hep-ph
1703.01991,2017-03-06,2017-12-26,hep-ph,hep-ph
1604.07112,2016-04-24,,hep-ph,hep-ph
1503.07913,2015-03-26,2015-06-22,hep-ph,hep-ph
1312.3081,2013-12-11,,hep-ph,hep-ph
1605.05680,2016-05-18,2016-06-07,hep-ph,hep-ph
1711.05982,2017-11-16,,hep-ph,hep-ph
1410.0820,2014-10-03,,hep-ph,hep-ph
1707.05997,2017-07-19,,hep-ph,hep-ph
1310.5002,2013-10-18,,hep-ph,hep-ph
1301.4214,2013-01-17,,hep-ph,hep-ph
1505.06689,2015-05-25,2016-02-22,hep-ph,hep-ph
1712.01310,2017-12-04,2018-06-08,hep-ph,hep-ph
1304.0700,2013-04-02,2013-05-16,hep-ph,hep-ph
1807.04120,2018-07-11,,hep-ph,hep-ph
1701.00286,2017-01-01,,hep-ph,hep-ph
1611.07215,2016-11-22,,hep-ph,hep-ph
1712.03470,2017-12-09,,hep-ph,hep-ph
1607.02153,2016-07-07,2016-10-28,hep-ph,hep-ph
1312.3978,2013-12-13,,hep-ph,hep-ph
1310.7858,2013-10-29,,hep-ph,hep-ph
1606.08421,2016-06-27,2017-04-08,hep-ph,hep-ph
1512.02820,2015-12-09,2016-05-24,hep-ph,hep-ph
1610.02988,2016-10-10,2016-10-13,hep-ph,hep-ph
1407.2372,2014-07-09,2014-12-02,hep-ph,hep-ph
1709.10088,2017-09-28,2018-05-11,hep-ph,hep-ph
1710.10017,2017-10-27,2017-11-09,hep-ph,hep-ph
1311.4917,2013-11-19,2014-10-02,hep-ph,hep-ph
1412.5211,2014-12-16,2015-01-05,hep-ph,hep-ph
1407.5675,2014-07-21,2015-09-07,hep-ph,hep-ph
1611.00660,2016-11-02,2017-03-06,hep-ph,hep-ph
1707.05815,2017-07-18,2017-09-12,hep-ph,hep-ph
1504.05755,2015-04-22,2015-11-08,hep-ph,hep-ph
1508.03172,2015-08-13,2015-12-14,hep-ph,hep-ph
1801.09115,2018-01-27,2018-06-02,hep-ph,hep-ph
1704.07266,2017-04-24,,hep-ph,hep-ph
1704.08168,2017-04-26,2017-11-08,hep-ph,hep-ph
1412.3649,2014-12-11,,hep-ph,hep-ph
1306.3515,2013-06-14,,hep-ph,hep-ph
1509.06769,2015-09-22,2016-01-04,hep-ph,hep-ph
1708.03204,2017-08-10,2017-11-01,hep-ph,hep-ph
1412.7249,2014-12-22,2015-06-29,hep-ph,hep-ph
1803.04928,2018-03-13,,hep-ph,hep-ph
1608.07407,2016-08-26,,hep-ph,hep-ph
1707.07606,2017-07-24,2017-09-27,hep-ph,hep-ph
1609.07094,2016-09-22,2017-04-25,hep-ph,hep-ph
1610.00546,2016-10-03,,hep-ph,hep-ph
1807.07756,2018-07-20,,hep-ph,hep-ph
1804.11161,2018-04-30,,hep-ph,hep-ph
1406.7228,2014-06-27,2014-08-26,hep-ph,hep-ph
1308.0494,2013-08-02,2014-01-03,hep-ph,hep-ph
1303.0935,2013-03-05,,hep-ph,hep-ph
1707.02640,2017-07-09,2017-11-10,hep-ph,hep-ph
1405.6175,2014-05-23,2015-01-14,hep-ph,hep-ph
1602.09041,2016-02-29,2016-04-15,hep-ph,hep-ph
1610.09776,2016-10-30,,hep-ph,hep-ph
1509.04763,2015-09-15,,hep-ph,hep-ph
1710.06107,2017-10-17,2017-12-08,hep-ph,hep-ph
1307.2215,2013-07-08,2014-07-10,hep-ph,hep-ph
1408.5351,2014-08-22,,hep-ph,hep-ph
1409.6959,2014-09-24,2015-03-20,hep-ph,hep-ph
1702.03416,2017-02-11,,hep-ph,hep-ph
1302.0485,2013-02-03,2014-04-07,hep-ph,hep-ph
1310.8545,2013-10-31,2014-01-27,hep-ph,hep-ph
1703.01306,2017-03-03,2017-05-15,hep-ph,hep-ph
1403.2479,2014-03-11,,hep-ph,hep-ph
1610.06226,2016-10-19,,hep-ph,hep-ph
1711.00383,2017-10-30,,hep-ph,hep-ph
1404.2067,2014-04-08,2014-04-09,hep-ph,hep-ph
1607.05303,2016-07-18,,hep-ph,hep-ph
1507.00508,2015-07-02,2015-12-21,hep-ph,hep-ph
1512.07571,2015-12-23,,hep-ph,hep-ph
1705.04154,2017-05-11,2017-07-27,hep-ph,hep-ph
1511.01474,2015-11-04,2016-03-16,hep-ph,hep-ph
1311.4172,2013-11-17,,hep-ph,hep-ph
1405.3782,2014-05-15,2014-09-08,hep-ph,hep-ph
1512.09026,2015-12-30,2016-03-09,hep-ph,hep-ph
1805.04376,2018-05-07,,hep-ph,hep-ph
1501.03515,2015-01-14,,hep-ph,hep-ph
1512.00108,2015-11-30,2016-09-16,hep-ph,hep-ph
1704.02850,2017-04-10,2017-08-07,hep-ph,hep-ph
1712.07645,2017-12-20,,hep-ph,hep-ph
1412.5303,2014-12-17,2015-03-06,hep-ph,hep-ph
1807.10672,2018-07-27,,hep-ph,hep-ph
1405.5010,2014-05-20,2015-02-03,hep-ph,hep-ph
1511.03220,2015-11-10,,hep-ph,hep-ph
1509.00120,2015-08-31,,hep-ph,hep-ph
1505.02677,2015-05-11,,hep-ph,hep-ph
1507.01608,2015-07-06,2017-09-02,hep-ph,hep-ph
1304.3225,2013-04-11,2013-04-16,hep-ph,hep-ph
1807.00605,2018-07-02,,hep-ph,hep-ph
1406.5379,2014-06-20,,hep-ph,hep-ph
1405.5339,2014-05-21,2014-12-10,hep-ph,hep-ph
1702.00928,2017-02-03,,hep-ph,hep-ph
1302.6499,2013-02-26,,hep-ph,hep-ph
1506.03484,2015-06-10,2015-09-14,hep-ph,hep-ph
1302.1044,2013-02-05,,hep-ph,hep-ph
1802.02973,2018-02-08,2018-07-20,hep-ph,hep-ph
1606.08898,2016-06-28,,hep-ph,hep-ph
1612.01986,2016-12-06,2017-03-05,hep-ph,hep-ph
1308.4235,2013-08-20,2013-12-17,hep-ph,hep-ph
1405.3730,2014-05-14,2014-05-28,hep-ph,hep-ph
1307.3299,2013-07-11,2014-01-17,hep-ph,hep-ph
1506.03445,2015-06-10,,hep-ph,hep-ph
1509.05955,2015-09-19,,hep-ph,hep-ph
1406.3689,2014-06-14,2015-01-04,hep-ph,hep-ph
1612.04202,2016-12-13,2016-12-22,hep-ph,hep-ph
1601.07208,2016-01-26,,hep-ph,hep-ph
1807.00894,2018-07-02,2018-07-04,hep-ph,hep-ph
1611.01854,2016-11-06,,hep-ph,hep-ph
1606.05534,2016-06-17,,hep-ph,hep-ph
1409.6317,2014-09-22,2015-04-20,hep-ph,hep-ph
1309.6399,2013-09-25,,hep-ph,hep-ph
1612.07233,2016-12-21,2018-01-03,hep-ph,hep-ph
1608.00965,2016-08-02,2016-12-26,hep-ph,hep-ph
1404.6127,2014-04-24,2014-10-20,hep-ph,hep-ph
1411.3494,2014-11-13,2014-11-16,hep-ph,hep-ph
1703.08330,2017-03-24,,hep-ph,hep-ph
1308.5134,2013-08-21,2014-11-16,hep-ph,hep-ph
1311.0255,2013-11-01,2014-03-24,hep-ph,hep-ph
1512.07361,2015-12-23,2016-04-06,hep-ph,hep-ph
1412.0499,2014-12-01,,hep-ph,hep-ph
1611.04848,2016-11-15,,hep-ph,hep-ph
1403.4892,2014-03-19,,hep-ph,hep-ph
1306.6014,2013-06-25,2013-08-08,hep-ph,hep-ph
1408.6985,2014-08-29,,hep-ph,hep-ph
1406.6814,2014-06-26,2014-10-02,hep-ph,hep-ph
1405.6240,2014-05-23,2014-08-08,hep-ph,hep-ph
1705.03438,2017-05-09,2017-09-10,hep-ph,hep-ph
1408.3156,2014-08-13,2015-09-16,hep-ph,hep-ph
1409.5737,2014-09-19,2014-12-21,hep-ph,hep-ph
1612.03878,2016-12-12,,hep-ph,hep-ph
1601.05114,2016-01-19,2016-07-07,hep-ph,hep-ph
1510.07463,2015-10-26,2016-02-03,hep-ph,hep-ph
1610.06839,2016-10-21,2017-04-18,hep-ph,hep-ph
1609.06491,2016-09-21,2016-10-05,hep-ph,hep-ph
1506.03168,2015-06-10,,hep-ph,hep-ph
1312.1470,2013-12-05,2013-12-30,hep-ph,hep-ph
1510.06753,2015-10-22,2015-11-16,hep-ph,hep-ph
1805.02713,2018-05-07,,hep-ph,hep-ph
1703.08125,2017-03-23,2017-06-02,hep-ph,hep-ph
1511.07886,2015-11-24,2016-02-18,hep-ph,hep-ph
1801.05478,2018-01-16,,hep-ph,hep-ph
1508.05390,2015-08-21,,hep-ph,hep-ph
1804.06358,2018-04-17,,hep-ph,hep-ph
1306.6827,2013-06-28,,hep-ph,hep-ph
1607.06812,2016-07-22,2016-12-22,hep-ph,hep-ph
1304.5202,2013-04-18,2013-12-16,hep-ph,hep-ph
1311.6075,2013-11-23,,hep-ph,hep-ph
1303.3609,2013-03-14,,hep-ph,hep-ph
1408.5439,2014-08-22,2014-12-01,hep-ph,hep-ph
1608.03205,2016-08-08,2017-11-09,hep-ph,hep-ph
1403.5404,2014-03-21,2014-10-12,hep-ph,hep-ph
1704.06639,2017-04-21,2018-04-24,hep-ph,hep-ph
1507.01652,2015-07-06,2015-10-29,hep-ph,hep-ph
1608.05291,2016-08-18,2016-11-21,hep-ph,hep-ph
1407.3677,2014-07-14,2014-07-15,hep-ph,hep-ph
1704.06657,2017-04-21,2018-01-19,hep-ph,hep-ph
1612.06634,2016-12-20,2017-05-09,hep-ph,hep-ph
1402.3252,2014-02-13,2014-03-18,hep-ph,hep-ph
1310.1051,2013-10-03,2015-07-18,hep-ph,hep-ph
1804.08089,2018-04-22,2018-07-17,hep-ph,hep-ph
1508.05999,2015-08-24,,hep-ph,hep-ph
1312.3566,2013-12-12,,hep-ph,hep-ph
1701.03252,2017-01-12,,hep-ph,hep-ph
1802.07174,2018-02-20,2018-04-19,hep-ph,hep-ph
1703.00025,2017-02-28,2017-06-23,hep-ph,hep-ph
1801.08226,2018-01-24,2018-05-31,hep-ph,hep-ph
1612.09091,2016-12-29,,hep-ph,hep-ph
1407.6387,2014-07-23,2014-11-24,hep-ph,hep-ph
1302.2004,2013-02-08,2013-05-01,hep-ph,hep-ph
1506.01016,2015-06-02,,hep-ph,hep-ph
1406.6879,2014-06-26,,hep-ph,hep-ph
1609.03408,2016-09-12,,hep-ph,hep-ph
1703.02977,2017-03-08,2017-04-03,hep-ph,hep-ph
1804.08112,2018-04-22,,hep-ph,hep-ph
1411.6077,2014-11-21,2015-01-17,hep-ph,hep-ph
1708.02925,2017-08-09,,hep-ph,hep-ph
1710.00092,2017-09-29,2017-10-16,hep-ph,hep-ph
1608.06537,2016-08-23,2017-03-28,hep-ph,hep-ph
1609.01762,2016-09-06,2017-04-09,hep-ph,hep-ph
1309.6326,2013-09-24,2014-02-04,hep-ph,hep-ph
1507.02943,2015-07-10,2015-12-07,hep-ph,hep-ph
1401.5514,2014-01-21,2014-03-26,hep-ph,hep-ph
1601.00618,2015-12-28,,hep-ph,hep-ph
1512.04443,2015-12-14,,hep-ph,hep-ph
1604.08614,2016-04-28,2016-11-05,hep-ph,hep-ph
1711.09733,2017-11-15,2018-05-15,hep-ph,hep-ph
1506.01410,2015-06-03,2015-10-26,hep-ph,hep-ph
1709.02817,2017-09-08,,hep-ph,hep-ph
1708.08464,2017-08-28,,hep-ph,hep-ph
1806.11484,2018-06-29,,hep-ph,hep-ph
1308.6114,2013-08-28,,hep-ph,hep-ph
1405.6113,2014-05-23,2014-07-25,hep-ph,hep-ph
1505.02555,2015-05-11,2015-06-16,hep-ph,hep-ph
1512.03872,2015-12-12,2016-02-11,hep-ph,hep-ph
1403.4596,2014-03-18,2014-07-05,hep-ph,hep-ph
1705.04861,2017-05-13,2017-11-28,hep-ph,hep-ph
1307.4459,2013-07-16,2014-01-02,hep-ph,hep-ph
1605.08577,2016-05-27,,hep-ph,hep-ph
1708.04785,2017-08-16,,hep-ph,hep-ph
1408.3563,2014-08-15,2014-08-25,hep-ph,hep-ph
1706.09415,2017-06-28,,hep-ph,hep-ph
1612.05851,2016-12-17,2017-02-11,hep-ph,hep-ph
1402.6855,2014-02-27,,hep-ph,hep-ph
1608.07296,2016-08-25,,hep-ph,hep-ph
1807.06900,2018-07-18,,hep-ph,hep-ph
1511.07159,2015-11-23,2016-08-05,hep-ph,hep-ph
1804.05691,2018-04-13,,hep-ph,hep-ph
1402.4407,2014-02-18,,hep-ph,hep-ph
1307.5766,2013-07-22,,hep-ph,hep-ph
1607.01504,2016-07-06,2016-07-27,hep-ph,hep-ph
1711.09493,2017-11-26,2017-12-06,hep-ph,hep-ph
1411.4883,2014-11-18,2015-01-20,hep-ph,hep-ph
1312.1669,2013-12-05,2014-04-13,hep-ph,hep-ph
1502.02669,2015-02-09,2015-09-28,hep-ph,hep-ph
1712.09986,2017-12-28,,hep-ph,hep-ph
1609.08463,2016-09-26,,hep-ph,hep-ph
1710.02559,2017-10-06,,hep-ph,hep-ph
1505.06077,2015-05-22,,hep-ph,hep-ph
1504.01740,2015-04-07,2015-06-03,hep-ph,hep-ph
1611.07756,2016-11-23,,hep-ph,hep-ph
1606.01492,2016-06-05,2018-04-05,hep-ph,hep-ph
1702.05106,2017-02-16,,hep-ph,hep-ph
1704.08277,2017-04-26,2017-12-28,hep-ph,hep-ph
1508.00888,2015-08-04,2015-08-12,hep-ph,hep-ph
1404.6511,2014-04-25,2014-08-13,hep-ph,hep-ph
1501.07119,2015-01-28,,hep-ph,hep-ph
1611.10196,2016-11-30,,hep-ph,hep-ph
1402.0787,2014-02-04,,hep-ph,hep-ph
1807.05122,2018-07-13,,hep-ph,hep-ph
1611.08282,2016-11-24,2017-01-16,hep-ph,hep-ph
1303.2384,2013-03-10,2013-07-23,hep-ph,hep-ph
1703.08215,2017-03-23,2017-05-12,hep-ph,hep-ph
1509.07072,2015-09-20,,hep-ph,hep-ph
1408.4657,2014-08-20,,hep-ph,hep-ph
1305.5438,2013-05-23,2013-06-07,hep-ph,hep-ph
1411.7626,2014-11-27,2015-01-27,hep-ph,hep-ph
1311.0648,2013-11-04,2013-11-12,hep-ph,hep-ph
